game_id,away_starter,home_starter,away_sp_era_actual,away_sp_fip_actual,away_sp_war_actual,away_sp_whip_actual,away_sp_gs,home_sp_era_actual,home_sp_fip_actual,home_sp_war_actual,home_sp_whip_actual,home_sp_gs
20170831NCLT0,장현식,박세웅,5.29,5.21,1.61,1.53,22.0,3.68,5.13,5.72,1.32,28.0
20170831OBHT0,니퍼트,팻딘,4.06,4.79,4.07,1.4,30.0,4.14,4.61,4.36,1.42,29.0
20170901KTHH0,정성곤,안영명,8.11,6.1,-0.58,1.78,20.0,5.75,5.16,0.46,1.72,16.0
20170901WOLG0,브리검,허프,4.38,4.75,3.23,1.33,24.0,2.38,3.31,4.99,0.91,17.0
20170901SSSK0,페트릭,윤희상,6.18,5.5,1.24,1.69,24.0,6.0,5.2,1.12,1.52,22.0
20170901NCLT0,이재학,김원중,5.67,5.36,0.7,1.54,23.0,5.7,5.53,1.72,1.73,24.0
20170901OBHT0,유희관,정용운,4.53,4.9,3.31,1.43,29.0,5.92,6.56,0.27,1.57,11.0
20170902LGNC0,류제국,구창모,5.35,4.82,1.27,1.48,25.0,5.32,4.99,1.06,1.63,25.0
20170902SSOB0,황수범,보우덴,8.04,6.87,-0.31,2.04,7.0,4.64,6.35,1.61,1.47,17.0
20170902HHLT0,윤규진,린드블럼,5.22,5.4,1.93,1.53,18.0,3.72,4.08,2.45,1.16,12.0
20170902SKKT0,박종훈,피어밴드,4.1,5.44,3.72,1.36,28.0,3.04,4.37,4.92,1.15,26.0
20170902HTWO0,양현종,하영민,3.44,3.93,5.45,1.31,31.0,4.76,6.3,0.65,1.74,2.0
20170903LGNC0,임찬규,맨쉽,4.63,4.78,2.53,1.43,26.0,3.67,4.14,3.37,1.29,21.0
20170903SSOB0,우규민,장원준,5.21,4.94,1.0,1.38,25.0,3.14,4.38,5.65,1.24,29.0
20170903HHLT0,배영수,레일리,5.06,5.12,1.96,1.44,25.0,3.8,4.34,5.55,1.3,30.0
20170903SKKT0,다이아몬드,고영표,4.42,5.1,3.25,1.47,24.0,5.08,3.75,2.58,1.31,24.0
20170903HTWO0,헥터,밴헤켄,3.48,4.35,6.45,1.32,30.0,3.77,3.8,3.6,1.32,24.0
20170905OBHH0,함덕주,오간도,3.67,3.88,3.46,1.4,24.0,3.93,4.55,2.65,1.32,19.0
20170905HTLG0,팻딘,차우찬,4.14,4.61,4.36,1.42,29.0,3.43,4.12,5.1,1.19,28.0
20170905LTSK0,송승준,켈리,4.21,4.84,3.45,1.33,22.0,3.6,3.6,5.35,1.31,30.0
20170905NCSS0,해커,정인욱,3.42,4.56,5.52,1.17,26.0,9.84,7.19,-0.18,1.88,7.0
20170905WOKT0,김성민,박세진,4.74,5.17,1.39,1.59,15.0,9.53,4.63,-0.13,1.94,3.0
20170906OBHH0,니퍼트,비야누에바,4.06,4.79,4.07,1.4,30.0,4.18,4.74,2.62,1.17,20.0
20170906HTLG0,심동섭,소사,5.68,4.19,0.46,1.68,2.0,3.88,3.53,4.8,1.22,29.0
20170906WOKT0,최원태,로치,4.46,4.57,3.65,1.31,25.0,4.69,5.38,2.35,1.58,28.0
20170907SKNC0,문승원,이재학,5.33,6.03,1.95,1.51,29.0,5.67,5.36,0.7,1.54,23.0
20170907KTOB0,류희운,유희관,7.67,7.58,-0.4,1.88,14.0,4.53,4.9,3.31,1.43,29.0
20170907SSLT0,윤성환,박세웅,4.28,4.77,4.8,1.25,28.0,3.68,5.13,5.72,1.32,28.0
20170907HHHT0,김재영,김진우,4.54,5.09,1.01,1.41,15.0,7.93,6.79,-0.31,2.06,8.0
20170908SKNC0,박종훈,장현식,4.1,5.44,3.72,1.36,28.0,5.29,5.21,1.61,1.53,22.0
20170908KTOB0,피어밴드,보우덴,3.04,4.37,4.92,1.15,26.0,4.64,6.35,1.61,1.47,17.0
20170908SSLT0,페트릭,김원중,6.18,5.5,1.24,1.69,24.0,5.7,5.53,1.72,1.73,24.0
20170908HHHT0,안영명,양현종,5.75,5.16,0.46,1.72,16.0,3.44,3.93,5.45,1.31,31.0
20170908LGWO0,류제국,김정인,5.35,4.82,1.27,1.48,25.0,5.93,2.96,0.16,1.68,1.0
20170909NCHH0,맨쉽,윤규진,3.67,4.14,3.37,1.29,21.0,5.22,5.4,1.93,1.53,18.0
20170909OBLG0,장원준,임찬규,3.14,4.38,5.65,1.24,29.0,4.63,4.78,2.53,1.43,26.0
20170909WOSK0,밴헤켄,다이아몬드,3.77,3.8,3.6,1.32,24.0,4.42,5.1,3.25,1.47,24.0
20170909LTKT0,린드블럼,정성곤,3.72,4.08,2.45,1.16,12.0,8.11,6.1,-0.58,1.78,20.0
20170909SSHT0,황수범,임기영,8.04,6.87,-0.31,2.04,7.0,3.65,4.17,3.25,1.32,19.0
20170910NCHH0,구창모,배영수,5.32,4.99,1.06,1.63,25.0,5.06,5.12,1.96,1.44,25.0
20170910OBLG0,함덕주,차우찬,3.67,3.88,3.46,1.4,24.0,3.43,4.12,5.1,1.19,28.0
20170910WOSK0,김성민,켈리,4.74,5.17,1.39,1.59,15.0,3.6,3.6,5.35,1.31,30.0
20170910LTKT0,송승준,박세진,4.21,4.84,3.45,1.33,22.0,9.53,4.63,-0.13,1.94,3.0
20170910SSHT0,우규민,헥터,5.21,4.94,1.0,1.38,25.0,3.48,4.35,6.45,1.32,30.0
20170912OBNC0,니퍼트,이재학,4.06,4.79,4.07,1.4,30.0,5.67,5.36,0.7,1.54,23.0
20170912LTLG0,레일리,소사,3.8,4.34,5.55,1.3,30.0,3.88,3.53,4.8,1.22,29.0
20170912HTSK0,팻딘,문승원,4.14,4.61,4.36,1.42,29.0,5.33,6.03,1.95,1.51,29.0
20170912HHSS0,오간도,정인욱,3.93,4.55,2.65,1.32,19.0,9.84,7.19,-0.18,1.88,7.0
20170912KTWO0,로치,브리검,4.69,5.38,2.35,1.58,28.0,4.38,4.75,3.23,1.33,24.0
20170913OBNC0,유희관,장현식,4.53,4.9,3.31,1.43,29.0,5.29,5.21,1.61,1.53,22.0
20170913LTLG0,박세웅,허프,3.68,5.13,5.72,1.32,28.0,2.38,3.31,4.99,0.91,17.0
20170913HTSK0,양현종,윤희상,3.44,3.93,5.45,1.31,31.0,6.0,5.2,1.12,1.52,22.0
20170913HHSS0,비야누에바,윤성환,4.18,4.74,2.62,1.17,20.0,4.28,4.77,4.8,1.25,28.0
20170913KTWO0,류희운,신재영,7.67,7.58,-0.4,1.88,14.0,4.54,5.03,2.44,1.3,15.0
20170914WOHH0,한현희,안영명,4.47,4.9,1.61,1.14,13.0,5.75,5.16,0.46,1.72,16.0
20170914SKOB0,박종훈,보우덴,4.1,5.44,3.72,1.36,28.0,4.64,6.35,1.61,1.47,17.0
20170914HTLT0,이민우,김원중,2.84,4.55,0.49,1.11,2.0,5.7,5.53,1.72,1.73,24.0
20170914LGKT0,류제국,피어밴드,5.35,4.82,1.27,1.48,25.0,3.04,4.37,4.92,1.15,26.0
20170915SSNC0,백정현,맨쉽,4.38,4.47,2.5,1.45,14.0,3.67,4.14,3.37,1.29,21.0
20170915WOHH0,밴헤켄,윤규진,3.77,3.8,3.6,1.32,24.0,5.22,5.4,1.93,1.53,18.0
20170915SKOB0,다이아몬드,장원준,4.42,5.1,3.25,1.47,24.0,3.14,4.38,5.65,1.24,29.0
20170915HTLT0,임기영,린드블럼,3.65,4.17,3.25,1.32,19.0,3.72,4.08,2.45,1.16,12.0
20170915LGKT0,임찬규,정성곤,4.63,4.78,2.53,1.43,26.0,8.11,6.1,-0.58,1.78,20.0
20170916WONC0,김성민,구창모,4.74,5.17,1.39,1.59,15.0,5.32,4.99,1.06,1.63,25.0
20170916HHLG0,김재영,차우찬,4.54,5.09,1.01,1.41,15.0,3.43,4.12,5.1,1.19,28.0
20170916SKLT0,켈리,송승준,3.6,3.6,5.35,1.31,30.0,4.21,4.84,3.45,1.33,22.0
20170916OBSS0,고원준,황수범,10.61,5.26,-0.11,2.68,3.0,8.04,6.87,-0.31,2.04,7.0
20170916KTHT0,박세진,헥터,9.53,4.63,-0.13,1.94,3.0,3.48,4.35,6.45,1.32,30.0
20170917WONC0,브리검,이재학,4.38,4.75,3.23,1.33,24.0,5.67,5.36,0.7,1.54,23.0
20170917HHLG0,오간도,소사,3.93,4.55,2.65,1.32,19.0,3.88,3.53,4.8,1.22,29.0
20170917SKLT0,문승원,레일리,5.33,6.03,1.95,1.51,29.0,3.8,4.34,5.55,1.3,30.0
20170917OBSS0,니퍼트,정인욱,4.06,4.79,4.07,1.4,30.0,9.84,7.19,-0.18,1.88,7.0
20170917KTHT0,로치,팻딘,4.69,5.38,2.35,1.58,28.0,4.14,4.61,4.36,1.42,29.0
20170919KTLG0,류희운,허프,7.67,7.58,-0.4,1.88,14.0,2.38,3.31,4.99,0.91,17.0
20170919OBLT0,유희관,김원중,4.53,4.9,3.31,1.43,29.0,5.7,5.53,1.72,1.73,24.0
20170919SKHT0,박종훈,양현종,4.1,5.44,3.72,1.36,28.0,3.44,3.93,5.45,1.31,31.0
20170920OBNC0,보우덴,장현식,4.64,6.35,1.61,1.47,17.0,5.29,5.21,1.61,1.53,22.0
20170920HHLG0,배영수,김대현,5.06,5.12,1.96,1.44,25.0,5.36,5.74,1.13,1.35,16.0
20170920SKHT0,다이아몬드,이민우,4.42,5.1,3.25,1.47,24.0,2.84,4.55,0.49,1.11,2.0
20170921LGSS0,임찬규,윤성환,4.63,4.78,2.53,1.43,26.0,4.28,4.77,4.8,1.25,28.0
20170921WOKT0,밴헤켄,정성곤,3.77,3.8,3.6,1.32,24.0,8.11,6.1,-0.58,1.78,20.0
20170922LTHH0,린드블럼,안영명,3.72,4.08,2.45,1.16,12.0,5.75,5.16,0.46,1.72,16.0
20170922LGSS0,차우찬,백정현,3.43,4.12,5.1,1.19,28.0,4.38,4.47,2.5,1.45,14.0
20170922OBHT0,장원준,헥터,3.14,4.38,5.65,1.24,29.0,3.48,4.35,6.45,1.32,30.0
20170923LGNC0,소사,맨쉽,3.88,3.53,4.8,1.22,29.0,3.67,4.14,3.37,1.29,21.0
20170923SSHH0,황수범,윤규진,8.04,6.87,-0.31,2.04,7.0,5.22,5.4,1.93,1.53,18.0
20170923WOLT0,브리검,레일리,4.38,4.75,3.23,1.33,24.0,3.8,4.34,5.55,1.3,30.0
20170923KTHT0,심재민,임기영,5.18,5.02,0.06,1.57,2.0,3.65,4.17,3.25,1.32,19.0
20170924LGNC0,허프,해커,2.38,3.31,4.99,0.91,17.0,3.42,4.56,5.52,1.17,26.0
20170924KTOB0,로치,유희관,4.69,5.38,2.35,1.58,28.0,4.53,4.9,3.31,1.43,29.0
20170924HHHT0,김재영,팻딘,4.54,5.09,1.01,1.41,15.0,4.14,4.61,4.36,1.42,29.0
20170926HHLT0,김민우,박세웅,17.18,7.93,-0.59,3.55,2.0,3.68,5.13,5.72,1.32,28.0
20170926LGHT0,김대현,양현종,5.36,5.74,1.13,1.35,16.0,3.44,3.93,5.45,1.31,31.0
20170927NCSS0,장현식,페트릭,5.29,5.21,1.61,1.53,22.0,6.18,5.5,1.24,1.69,24.0
20170927OBKT0,니퍼트,류희운,4.06,4.79,4.07,1.4,30.0,7.67,7.58,-0.4,1.88,14.0
20170928HTHH0,헥터,비야누에바,3.48,4.35,6.45,1.32,30.0,4.18,4.74,2.62,1.17,20.0
20170928LGKT0,차우찬,정성곤,3.43,4.12,5.1,1.19,28.0,8.11,6.1,-0.58,1.78,20.0
20170929HTHH0,팻딘,안영명,4.14,4.61,4.36,1.42,29.0,5.75,5.16,0.46,1.72,16.0
20170929WONC0,밴헤켄,맨쉽,3.77,3.8,3.6,1.32,24.0,3.67,4.14,3.37,1.29,21.0
20170929OBLG0,장원준,소사,3.14,4.38,5.65,1.24,29.0,3.88,3.53,4.8,1.22,29.0
20170929LTSK0,린드블럼,다이아몬드,3.72,4.08,2.45,1.16,12.0,4.42,5.1,3.25,1.47,24.0
20170930SKHH0,켈리,김재영,3.6,3.6,5.35,1.31,30.0,4.54,5.09,1.01,1.41,15.0
20170930WONC0,브리검,해커,4.38,4.75,3.23,1.33,24.0,3.42,4.56,5.52,1.17,26.0
20170930SSLG0,최지광,허프,6.48,5.71,0.1,2.0,6.0,2.38,3.31,4.99,0.91,17.0
20171001OBHH0,보우덴,배영수,4.64,6.35,1.61,1.47,17.0,5.06,5.12,1.96,1.44,25.0
20171001SSLG0,우규민,임찬규,5.21,4.94,1.0,1.38,25.0,4.63,4.78,2.53,1.43,26.0
20171001HTKT0,임기영,로치,3.65,4.17,3.25,1.32,19.0,4.69,5.38,2.35,1.58,28.0
20171002HTKT0,양현종,김사율,3.44,3.93,5.45,1.31,31.0,7.27,5.39,0.01,1.7,5.0
20171003SKOB0,문승원,니퍼트,5.33,6.03,1.95,1.51,29.0,4.06,4.79,4.07,1.4,30.0
20171003HTKT0,헥터,주권,3.48,4.35,6.45,1.32,30.0,6.61,6.36,-0.13,1.62,12.0
20171003LGLT0,김대현,레일리,5.36,5.74,1.13,1.35,16.0,3.8,4.34,5.55,1.3,30.0
20171003WOSS0,한현희,백정현,4.47,4.9,1.61,1.14,13.0,4.38,4.47,2.5,1.45,14.0
20180324LGNC0,윌슨,왕웨이중,3.07,3.66,6.28,1.14,26.0,4.26,4.68,2.58,1.48,25.0
20180324SSOB0,윤성환,린드블럼,6.98,6.37,0.53,1.67,24.0,2.88,3.99,6.71,1.07,26.0
20180324LTSK0,듀브론트,켈리,4.92,5.05,2.7,1.63,25.0,4.09,4.33,4.32,1.26,28.0
20180324KTHT0,피어밴드,헥터,4.3,4.7,3.39,1.37,26.0,4.6,4.78,2.98,1.41,29.0
20180324HHWO0,샘슨,로저스,4.68,4.19,3.07,1.38,29.0,3.8,4.18,2.38,1.27,13.0
20180325LGNC0,김대현,베렛,7.54,6.21,-0.61,1.84,21.0,5.28,5.23,2.54,1.53,29.0
20180325SSOB0,아델만,장원준,5.05,4.91,3.5,1.5,31.0,9.92,6.64,-1.15,1.87,16.0
20180325LTSK0,윤성빈,김광현,6.39,4.7,0.62,1.72,10.0,2.98,4.09,5.39,1.14,25.0
20180325KTHT0,주권,양현종,8.39,6.14,-0.84,1.65,10.0,4.15,4.4,5.14,1.31,29.0
20180325HHWO0,휠러,최원태,5.13,4.78,1.72,1.59,19.0,3.95,4.24,4.16,1.33,23.0
20180327HHNC0,윤규진,최금강,5.89,5.25,0.73,1.54,17.0,8.44,7.68,-0.3,1.96,4.0
20180327LTOB0,레일리,후랭코프,4.74,4.69,3.66,1.31,30.0,3.74,4.66,4.72,1.16,28.0
20180327KTSK0,고영표,산체스,5.13,4.26,2.28,1.41,23.0,4.89,5.3,2.43,1.38,26.0
20180327SSHT0,보니야,팻딘,5.3,5.11,3.08,1.52,29.0,6.26,5.21,0.96,1.55,21.0
20180327LGWO0,소사,브리검,3.52,3.43,5.21,1.21,27.0,3.84,4.36,6.13,1.2,30.0
20180328HHNC0,배영수,구창모,6.63,4.69,0.42,1.51,11.0,5.35,5.42,1.68,1.58,23.0
20180328LTOB0,김원중,유희관,6.94,6.14,0.81,1.72,30.0,6.7,5.86,0.55,1.7,28.0
20180328KTSK0,금민철,박종훈,5.41,6.0,2.06,1.79,29.0,4.18,4.89,4.27,1.33,30.0
20180328SSHT0,양창섭,이민우,5.05,6.14,1.75,1.53,17.0,7.17,6.06,-0.19,1.99,2.0
20180328LGWO0,임찬규,신재영,5.77,5.33,1.1,1.65,27.0,6.75,7.6,0.58,1.54,21.0
20180329HHNC0,김민우,이재학,6.52,6.32,0.42,1.75,20.0,4.79,4.64,3.26,1.35,29.0
20180329LTOB0,송승준,이용찬,6.15,4.93,0.69,1.62,15.0,3.63,4.68,4.69,1.3,24.0
20180329KTSK0,류희운,문승원,4.91,6.86,0.49,1.52,2.0,4.6,5.06,2.89,1.44,27.0
20180329SSHT0,백정현,정용운,4.58,5.04,2.93,1.42,23.0,6.3,6.77,0.14,1.8,3.0
20180329LGWO0,임지섭,한현희,25.07,14.5,-0.59,3.86,2.0,4.79,5.61,3.28,1.52,28.0
20180330SKHH0,김태훈,샘슨,3.83,4.04,2.55,1.32,4.0,4.68,4.19,3.07,1.38,29.0
20180330HTLG0,헥터,윌슨,4.6,4.78,2.98,1.41,29.0,3.07,3.66,6.28,1.14,26.0
20180330NCLT0,왕웨이중,듀브론트,4.26,4.68,2.58,1.48,25.0,4.92,5.05,2.7,1.63,25.0
20180330WOSS0,로저스,윤성환,3.8,4.18,2.38,1.27,13.0,6.98,6.37,0.53,1.67,24.0
20180330OBKT0,린드블럼,피어밴드,2.88,3.99,6.71,1.07,26.0,4.3,4.7,3.39,1.37,26.0
20180331SKHH0,김광현,휠러,2.98,4.09,5.39,1.14,25.0,5.13,4.78,1.72,1.59,19.0
20180331HTLG0,양현종,차우찬,4.15,4.4,5.14,1.31,29.0,6.09,5.84,1.14,1.51,29.0
20180331NCLT0,베렛,윤성빈,5.28,5.23,2.54,1.53,29.0,6.39,4.7,0.62,1.72,10.0
20180331WOSS0,최원태,아델만,3.95,4.24,4.16,1.33,23.0,5.05,4.91,3.5,1.5,31.0
20180331OBKT0,장원준,주권,9.92,6.64,-1.15,1.87,16.0,8.39,6.14,-0.84,1.65,10.0
20180401SKHH0,산체스,김재영,4.89,5.3,2.43,1.38,26.0,5.66,6.06,1.78,1.55,21.0
20180401HTLG0,팻딘,김대현,6.26,5.21,0.96,1.55,21.0,7.54,6.21,-0.61,1.84,21.0
20180401NCLT0,최금강,레일리,8.44,7.68,-0.3,1.96,4.0,4.74,4.69,3.66,1.31,30.0
20180401WOSS0,브리검,김대우,3.84,4.36,6.13,1.2,30.0,7.93,7.4,0.04,1.95,7.0
20180401OBKT0,후랭코프,고영표,3.74,4.66,4.72,1.16,28.0,5.13,4.26,2.28,1.41,23.0
20180403LTHH0,김원중,배영수,6.94,6.14,0.81,1.72,30.0,6.63,4.69,0.42,1.51,11.0
20180403SSNC0,보니야,구창모,5.3,5.11,3.08,1.52,29.0,5.35,5.42,1.68,1.58,23.0
20180403LGOB0,소사,유희관,3.52,3.43,5.21,1.21,27.0,6.7,5.86,0.55,1.7,28.0
20180403HTSK0,이민우,박종훈,7.17,6.06,-0.19,1.99,2.0,4.18,4.89,4.27,1.33,30.0
20180403KTWO0,금민철,신재영,5.41,6.0,2.06,1.79,29.0,6.75,7.6,0.58,1.54,21.0
20180404LTHH0,송승준,안영명,6.15,4.93,0.69,1.62,15.0,5.73,5.54,0.73,1.48,1.0
20180404SSNC0,양창섭,이재학,5.05,6.14,1.75,1.53,17.0,4.79,4.64,3.26,1.35,29.0
20180404LGOB0,임찬규,이용찬,5.77,5.33,1.1,1.65,27.0,3.63,4.68,4.69,1.3,24.0
20180404HTSK0,정용운,문승원,6.3,6.77,0.14,1.8,3.0,4.6,5.06,2.89,1.44,27.0
20180404KTWO0,류희운,한현희,4.91,6.86,0.49,1.52,2.0,4.79,5.61,3.28,1.52,28.0
20180405SSNC0,백정현,왕웨이중,4.58,5.04,2.93,1.42,23.0,4.26,4.68,2.58,1.48,25.0
20180405KTWO0,박세진,로저스,10.68,8.23,-0.58,2.18,8.0,3.8,4.18,2.38,1.27,13.0
20180406LGLT0,윌슨,듀브론트,3.07,3.66,6.28,1.14,26.0,4.92,5.05,2.7,1.63,25.0
20180406WOHT0,최원태,헥터,3.95,4.24,4.16,1.33,23.0,4.6,4.78,2.98,1.41,29.0
20180407NCOB0,베렛,린드블럼,5.28,5.23,2.54,1.53,29.0,2.88,3.99,6.71,1.07,26.0
20180407SSSK0,윤성환,산체스,6.98,6.37,0.53,1.67,24.0,4.89,5.3,2.43,1.38,26.0
20180407LGLT0,차우찬,윤성빈,6.09,5.84,1.14,1.51,29.0,6.39,4.7,0.62,1.72,10.0
20180407HHKT0,샘슨,피어밴드,4.68,4.19,3.07,1.38,29.0,4.3,4.7,3.39,1.37,26.0
20180407WOHT0,브리검,양현종,3.84,4.36,6.13,1.2,30.0,4.15,4.4,5.14,1.31,29.0
20180408NCOB0,최금강,장원준,8.44,7.68,-0.3,1.96,4.0,9.92,6.64,-1.15,1.87,16.0
20180408SSSK0,아델만,김광현,5.05,4.91,3.5,1.5,31.0,2.98,4.09,5.39,1.14,25.0
20180408LGLT0,소사,레일리,3.52,3.43,5.21,1.21,27.0,4.74,4.69,3.66,1.31,30.0
20180408HHKT0,휠러,고영표,5.13,4.78,1.72,1.59,19.0,5.13,4.26,2.28,1.41,23.0
20180408WOHT0,신재영,팻딘,6.75,7.6,0.58,1.54,21.0,6.26,5.21,0.96,1.55,21.0
20180410HTHH0,한승혁,김재영,5.83,5.27,1.11,1.69,19.0,5.66,6.06,1.78,1.55,21.0
20180410KTNC0,금민철,이재학,5.41,6.0,2.06,1.79,29.0,4.79,4.64,3.26,1.35,29.0
20180410SKLG0,박종훈,임찬규,4.18,4.89,4.27,1.33,30.0,5.77,5.33,1.1,1.65,27.0
20180410OBSS0,후랭코프,보니야,3.74,4.66,4.72,1.16,28.0,5.3,5.11,3.08,1.52,29.0
20180410WOLT0,한현희,김원중,4.79,5.61,3.28,1.52,28.0,6.94,6.14,0.81,1.72,30.0
20180411HTHH0,정용운,윤규진,6.3,6.77,0.14,1.8,3.0,5.89,5.25,0.73,1.54,17.0
20180411KTNC0,니퍼트,왕웨이중,4.25,4.59,4.62,1.41,28.0,4.26,4.68,2.58,1.48,25.0
20180411SKLG0,문승원,김대현,4.6,5.06,2.89,1.44,27.0,7.54,6.21,-0.61,1.84,21.0
20180411OBSS0,유희관,양창섭,6.7,5.86,0.55,1.7,28.0,5.05,6.14,1.75,1.53,17.0
20180411WOLT0,로저스,송승준,3.8,4.18,2.38,1.27,13.0,6.15,4.93,0.69,1.62,15.0
20180412HTHH0,헥터,샘슨,4.6,4.78,2.98,1.41,29.0,4.68,4.19,3.07,1.38,29.0
20180412KTNC0,박세진,정수민,10.68,8.23,-0.58,2.18,8.0,6.05,6.68,0.38,1.76,7.0
20180412SKLG0,김태훈,윌슨,3.83,4.04,2.55,1.32,4.0,3.07,3.66,6.28,1.14,26.0
20180412OBSS0,이용찬,백정현,3.63,4.68,4.69,1.3,24.0,4.58,5.04,2.93,1.42,23.0
20180412WOLT0,최원태,듀브론트,3.95,4.24,4.16,1.33,23.0,4.92,5.05,2.7,1.63,25.0
20180413SSHH0,김대우,휠러,7.93,7.4,0.04,1.95,7.0,5.13,4.78,1.72,1.59,19.0
20180413KTLG0,피어밴드,차우찬,4.3,4.7,3.39,1.37,26.0,6.09,5.84,1.14,1.51,29.0
20180413NCSK0,베렛,산체스,5.28,5.23,2.54,1.53,29.0,4.89,5.3,2.43,1.38,26.0
20180413LTHT0,윤성빈,양현종,6.39,4.7,0.62,1.72,10.0,4.15,4.4,5.14,1.31,29.0
20180413OBWO0,린드블럼,브리검,2.88,3.99,6.71,1.07,26.0,3.84,4.36,6.13,1.2,30.0
20180414SSHH0,윤성환,배영수,6.98,6.37,0.53,1.67,24.0,6.63,4.69,0.42,1.51,11.0
20180414KTLG0,고영표,소사,5.13,4.26,2.28,1.41,23.0,3.52,3.43,5.21,1.21,27.0
20180414NCSK0,구창모,켈리,5.35,5.42,1.68,1.58,23.0,4.09,4.33,4.32,1.26,28.0
20180414OBWO0,장원준,신재영,9.92,6.64,-1.15,1.87,16.0,6.75,7.6,0.58,1.54,21.0
20180415SSHH0,아델만,김재영,5.05,4.91,3.5,1.5,31.0,5.66,6.06,1.78,1.55,21.0
20180415KTLG0,금민철,임찬규,5.41,6.0,2.06,1.79,29.0,5.77,5.33,1.1,1.65,27.0
20180415NCSK0,이재학,김광현,4.79,4.64,3.26,1.35,29.0,2.98,4.09,5.39,1.14,25.0
20180415OBWO0,후랭코프,한현희,3.74,4.66,4.72,1.16,28.0,4.79,5.61,3.28,1.52,28.0
20180417HHOB0,윤규진,유희관,5.89,5.25,0.73,1.54,17.0,6.7,5.86,0.55,1.7,28.0
20180417SSLT0,보니야,레일리,5.3,5.11,3.08,1.52,29.0,4.74,4.69,3.66,1.31,30.0
20180417SKKT0,박종훈,니퍼트,4.18,4.89,4.27,1.33,30.0,4.25,4.59,4.62,1.41,28.0
20180417LGHT0,김대현,팻딘,7.54,6.21,-0.61,1.84,21.0,6.26,5.21,0.96,1.55,21.0
20180417NCWO0,왕웨이중,로저스,4.26,4.68,2.58,1.48,25.0,3.8,4.18,2.38,1.27,13.0
20180418HHOB0,샘슨,유재유,4.68,4.19,3.07,1.38,29.0,7.11,7.19,0.07,2.21,1.0
20180418SSLT0,장원삼,김원중,6.16,4.97,0.46,1.58,8.0,6.94,6.14,0.81,1.72,30.0
20180418SKKT0,문승원,박세진,4.6,5.06,2.89,1.44,27.0,10.68,8.23,-0.58,2.18,8.0
20180418LGHT0,윌슨,헥터,3.07,3.66,6.28,1.14,26.0,4.6,4.78,2.98,1.41,29.0
20180418NCWO0,정수민,최원태,6.05,6.68,0.38,1.76,7.0,3.95,4.24,4.16,1.33,23.0
20180419HHOB0,휠러,린드블럼,5.13,4.78,1.72,1.59,19.0,2.88,3.99,6.71,1.07,26.0
20180419SSLT0,김대우,듀브론트,7.93,7.4,0.04,1.95,7.0,4.92,5.05,2.7,1.63,25.0
20180419SKKT0,산체스,피어밴드,4.89,5.3,2.43,1.38,26.0,4.3,4.7,3.39,1.37,26.0
20180419LGHT0,차우찬,양현종,6.09,5.84,1.14,1.51,29.0,4.15,4.4,5.14,1.31,29.0
20180419NCWO0,베렛,브리검,5.28,5.23,2.54,1.53,29.0,3.84,4.36,6.13,1.2,30.0
20180420LGNC0,소사,구창모,3.52,3.43,5.21,1.21,27.0,5.35,5.42,1.68,1.58,23.0
20180420WOHH0,신재영,배영수,6.75,7.6,0.58,1.54,21.0,6.63,4.69,0.42,1.51,11.0
20180420HTOB0,한승혁,장원준,5.83,5.27,1.11,1.69,19.0,9.92,6.64,-1.15,1.87,16.0
20180420SKLT0,켈리,윤성빈,4.09,4.33,4.32,1.26,28.0,6.39,4.7,0.62,1.72,10.0
20180420KTSS0,고영표,윤성환,5.13,4.26,2.28,1.41,23.0,6.98,6.37,0.53,1.67,24.0
20180421LGNC0,임찬규,이재학,5.77,5.33,1.1,1.65,27.0,4.79,4.64,3.26,1.35,29.0
20180421WOHH0,한현희,김재영,4.79,5.61,3.28,1.52,28.0,5.66,6.06,1.78,1.55,21.0
20180421HTOB0,임기영,후랭코프,6.26,6.29,0.91,1.7,19.0,3.74,4.66,4.72,1.16,28.0
20180421SKLT0,김광현,노경은,2.98,4.09,5.39,1.14,25.0,4.08,5.06,3.69,1.19,19.0
20180421KTSS0,금민철,아델만,5.41,6.0,2.06,1.79,29.0,5.05,4.91,3.5,1.5,31.0
20180422LGNC0,김대현,왕웨이중,7.54,6.21,-0.61,1.84,21.0,4.26,4.68,2.58,1.48,25.0
20180422WOHH0,로저스,윤규진,3.8,4.18,2.38,1.27,13.0,5.89,5.25,0.73,1.54,17.0
20180422HTOB0,팻딘,유희관,6.26,5.21,0.96,1.55,21.0,6.7,5.86,0.55,1.7,28.0
20180422SKLT0,박종훈,레일리,4.18,4.89,4.27,1.33,30.0,4.74,4.69,3.66,1.31,30.0
20180422KTSS0,니퍼트,보니야,4.25,4.59,4.62,1.41,28.0,5.3,5.11,3.08,1.52,29.0
20180424WOLG0,최원태,손주영,3.95,4.24,4.16,1.33,23.0,8.49,7.1,0.0,2.31,3.0
20180424OBSK0,이영하,문승원,5.28,5.56,1.59,1.58,17.0,4.6,5.06,2.89,1.44,27.0
20180424NCSS0,정수민,백정현,6.05,6.68,0.38,1.76,7.0,4.58,5.04,2.93,1.42,23.0
20180424LTKT0,김원중,박세진,6.94,6.14,0.81,1.72,30.0,10.68,8.23,-0.58,2.18,8.0
