Id,Name,Birthdate,Handedness,School,Draft,Year,Team,Age,Pos.,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,WAR
11146,강구성,1993년 06월 09일,우투좌타,관산초-부천중-야탑고,12 NC 특별 21순위,2015,NC,22,LF,4,-0.01,0.02,5,5,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,0.038,30.4,0.01
11146,강구성,1993년 06월 09일,우투좌타,관산초-부천중-야탑고,12 NC 특별 21순위,2016,NC,23,LF,2,-0.08,0.07,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.195,-139.6,-0.01
11146,강구성,1993년 06월 09일,우투좌타,관산초-부천중-야탑고,12 NC 특별 21순위,2017,NC,24,LF,1,-0.02,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.187,-133.6,-0.02
11146,강구성,1993년 06월 09일,우투좌타,관산초-부천중-야탑고,12 NC 특별 21순위,2018,NC,25,LF,4,-0.03,0.0,5,5,5,0,1,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0.2,0.2,0.4,0.6,0.043,31.5,-0.03
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2013,NC,24,2B,103,0.27,-0.81,139,135,125,26,31,7,1,0,40,13,25,4,10,0,0,21,4,4,0,0.248,0.304,0.32,0.624,-0.049,63.3,-0.54
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2014,NC,25,2B,96,-0.21,0.02,54,54,51,30,11,2,0,1,16,5,11,5,2,0,0,10,1,0,1,0.216,0.241,0.314,0.555,0.045,32.7,-0.19
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2016,NC,27,2B,15,-0.04,0.08,27,27,25,1,7,2,0,0,9,1,3,0,0,2,0,4,3,0,0,0.28,0.333,0.36,0.693,0.104,75.5,0.04
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2017,NC,28,2B,95,0.74,-0.7,241,236,227,33,76,8,0,0,84,15,12,2,7,2,0,15,7,5,0,0.335,0.36,0.37,0.73,0.119,88.7,0.05
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2018,NC,29,2B,114,-0.82,-0.17,204,197,187,32,47,2,0,0,49,8,13,5,8,2,0,15,8,7,0,0.251,0.289,0.262,0.551,0.049,35.1,-1.0
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2019,NC,30,2B,102,-0.2,-0.28,256,248,234,30,65,7,0,0,72,12,10,5,9,2,0,22,10,8,3,0.278,0.306,0.308,0.614,0.076,62.1,-0.48
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2020,NC,31,2B,82,-0.79,0.03,65,64,61,18,8,1,0,0,9,4,6,4,3,0,0,5,2,1,0,0.131,0.172,0.148,0.32,-0.04,-29.3,-0.76
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2021,LG,32,2B,45,0.0,-0.1,68,66,65,5,20,2,0,0,22,12,2,1,1,0,0,10,2,2,0,0.308,0.318,0.338,0.656,0.088,77.2,-0.09
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2022,LG,33,2B,60,-0.05,-0.2,80,77,72,9,18,2,0,0,20,5,1,2,4,1,0,6,1,3,0,0.25,0.299,0.278,0.577,0.068,60.5,-0.25
11147,이상호,1989년 02월 05일,우투우타,옥산초-경운중-상원고-영동대,10 롯데 육성선수,2023,KT,34,2B,63,-0.52,-0.08,60,56,54,15,8,1,0,0,9,5,2,0,2,0,0,9,2,4,0,0.148,0.179,0.167,0.346,-0.025,-21.0,-0.6
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2013,NC,20,C,3,0.12,0.01,3,3,2,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.5,0.667,1.0,1.667,0.286,342.5,0.14
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2017,NC,24,3B,28,0.18,0.01,32,32,27,5,8,3,0,1,14,5,0,0,4,1,0,4,1,0,0,0.296,0.406,0.519,0.925,0.191,144.0,0.2
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2018,NC,25,3B,45,-0.37,0.09,75,73,68,5,16,3,0,0,19,1,0,0,4,0,0,17,3,2,1,0.235,0.274,0.279,0.553,0.05,35.1,-0.28
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2019,NC,26,LF,41,0.13,-0.24,104,104,97,11,24,4,1,2,36,14,2,1,3,4,0,20,6,0,0,0.247,0.298,0.371,0.669,0.098,83.8,-0.11
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2020,NC,27,1B,121,1.37,0.25,432,430,395,53,122,25,0,12,183,70,9,1,20,9,0,46,11,2,6,0.309,0.351,0.463,0.814,0.146,108.4,1.62
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2021,NC,28,1B,124,0.02,-0.53,462,456,406,49,101,20,0,7,142,38,9,3,36,14,2,68,12,4,2,0.249,0.33,0.35,0.68,0.105,83.9,-0.51
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2022,두산,29,1B,40,-0.32,0.0,94,92,80,7,13,2,0,1,18,8,4,0,11,2,1,20,2,1,0,0.163,0.28,0.225,0.505,0.054,49.2,-0.32
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2023,두산,30,1B,3,-0.02,0.04,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.666,0.093,82.3,0.02
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2023,SSG,30,1B,55,0.03,0.07,142,141,131,10,34,6,1,3,51,17,0,0,6,3,0,20,2,1,1,0.26,0.305,0.389,0.694,0.105,87.8,0.1
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2024,SSG,31,DH,16,-0.25,0.1,31,30,27,4,5,0,0,0,5,2,0,0,3,0,0,5,0,1,0,0.185,0.267,0.185,0.452,0.022,16.4,-0.15
11148,강진성,1993년 10월 19일,우투우타,가동초-잠신중-경기고,12 NC 4라운드 33순위,2025,키움,32,1B,6,-0.1,-0.06,13,13,11,1,2,0,0,0,2,1,0,0,2,0,0,1,2,0,0,0.182,0.308,0.182,0.49,0.062,60.5,-0.16
11152,김종찬,1987년 07월 22일,우투우타,구리초-구리인창중-구리인창고-연세대,13 NC 육성선수,2013,NC,26,RF,5,-0.1,0.03,7,7,7,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.143,0.143,0.143,0.286,-0.171,-40.8,-0.07
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2013,NC,20,RF,4,-0.02,0.03,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5,-0.098,20.5,0.01
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2014,NC,21,RF,26,-0.07,0.37,26,26,23,6,4,1,0,1,8,1,1,0,3,0,0,9,0,0,0,0.174,0.269,0.348,0.617,0.063,45.9,0.3
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2015,NC,22,LF,125,0.1,0.7,204,204,182,32,47,8,1,3,66,26,3,3,17,4,0,52,4,0,1,0.258,0.333,0.363,0.696,0.105,80.4,0.8
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2016,NC,23,LF,130,0.91,0.6,348,341,306,60,81,15,1,15,143,51,5,2,30,3,0,64,15,7,2,0.265,0.334,0.467,0.801,0.133,96.9,1.51
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2017,NC,24,CF,124,0.14,0.25,347,346,308,60,76,18,4,6,120,31,10,4,24,9,1,59,4,1,5,0.247,0.315,0.39,0.705,0.101,76.3,0.39
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2018,NC,25,CF,111,0.43,0.68,358,356,323,49,84,13,2,13,140,45,11,2,29,1,0,64,10,2,3,0.26,0.32,0.433,0.753,0.119,84.6,1.12
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2019,NC,26,CF,116,0.61,0.29,333,323,287,38,66,16,1,9,111,36,6,4,29,3,1,69,4,9,5,0.23,0.302,0.387,0.689,0.102,83.9,0.9
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2020,NC,27,CF,104,0.04,0.2,225,218,195,32,43,4,1,8,73,26,12,5,17,4,0,40,0,7,2,0.221,0.294,0.374,0.668,0.091,69.0,0.24
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2023,NC,30,LF,93,0.37,0.06,204,201,179,28,40,10,0,6,68,16,6,1,16,5,0,63,7,3,1,0.223,0.303,0.38,0.683,0.105,89.3,0.43
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2024,NC,31,CF,129,-0.07,-0.38,412,409,358,55,73,8,2,17,136,60,10,4,31,15,0,79,7,3,5,0.204,0.291,0.38,0.671,0.095,71.4,-0.46
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2025,NC,32,RF,9,-0.27,-0.2,13,13,13,0,1,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0.077,0.077,0.077,0.154,-0.11,-84.3,-0.47
11153,김성욱,1993년 05월 01일,우투우타,서림초-충장중-진흥고,12 NC 3라운드 32순위,2025,SSG,32,RF,47,-0.32,0.07,119,118,110,10,23,6,0,2,35,13,1,1,7,1,0,29,2,1,0,0.209,0.263,0.318,0.581,0.063,51.9,-0.26
11160,이태원,1986년 03월 17일,우투우타,충암초-충암중-충암고-동국대,10 LG 5라운드 33순위,2013,NC,27,C,70,-0.74,-0.31,97,93,82,5,12,2,0,0,14,4,0,0,8,3,0,26,3,4,0,0.146,0.247,0.171,0.418,-0.121,5.5,-1.05
11160,이태원,1986년 03월 17일,우투우타,충암초-충암중-충암고-동국대,10 LG 5라운드 33순위,2014,NC,28,C,62,-0.86,-0.05,69,68,66,5,8,2,0,0,10,4,0,0,2,0,0,20,0,1,0,0.121,0.147,0.152,0.299,-0.08,-57.8,-0.91
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2013,NC,24,RF,104,2.02,0.95,458,456,404,55,98,18,5,14,168,64,12,2,33,15,3,95,7,0,6,0.243,0.319,0.416,0.735,-0.005,98.6,2.98
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2014,NC,25,RF,123,5.2,0.47,536,534,477,88,157,28,5,30,285,101,14,5,42,15,2,128,4,1,1,0.329,0.4,0.597,0.997,0.202,149.8,5.67
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2015,NC,26,RF,144,4.49,0.45,622,619,564,112,184,34,5,28,312,135,23,4,32,15,1,127,9,3,8,0.326,0.373,0.553,0.926,0.173,134.3,4.94
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2016,NC,27,RF,144,3.96,0.38,653,652,572,116,177,37,2,22,284,113,7,4,67,9,2,136,4,1,4,0.309,0.388,0.497,0.885,0.171,125.1,4.34
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2017,NC,28,RF,125,5.3,0.6,561,552,498,103,173,42,2,24,291,99,17,7,48,12,10,116,8,0,3,0.347,0.415,0.584,0.999,0.206,153.8,5.9
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2018,NC,29,RF,144,3.79,0.52,620,617,556,110,177,36,3,23,288,91,15,2,44,15,4,131,11,0,5,0.318,0.381,0.518,0.899,0.173,123.4,4.3
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2019,NC,30,RF,23,1.68,0.08,106,106,93,19,34,12,1,4,60,14,2,1,12,1,0,26,2,0,0,0.366,0.443,0.645,1.088,0.242,198.2,1.76
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2020,NC,31,DH,130,5.12,-0.03,584,582,525,115,170,37,2,34,313,112,3,1,49,9,2,148,6,0,1,0.324,0.39,0.596,0.986,0.206,151.4,5.09
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2021,NC,32,DH,144,3.26,-0.24,623,621,570,96,160,29,1,33,290,101,1,2,38,11,2,155,5,0,4,0.281,0.335,0.509,0.844,0.152,121.4,3.02
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2022,KIA,33,RF,144,6.83,0.33,649,643,563,92,180,39,2,21,286,97,6,1,64,17,6,137,7,0,5,0.32,0.402,0.508,0.91,0.186,161.8,7.16
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2023,KIA,34,RF,58,3.99,-0.31,253,253,222,51,81,12,1,18,149,57,0,0,26,1,0,36,1,0,4,0.365,0.427,0.671,1.098,0.243,209.8,3.68
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2024,KIA,35,RF,102,1.94,-0.16,424,422,374,51,109,17,1,21,191,80,0,0,38,4,1,98,8,0,7,0.291,0.357,0.511,0.868,0.16,118.4,1.79
11162,나성범,1989년 10월 03일,좌투좌타,대성초-진흥중-진흥고-연세대,12 NC 2라운드 10순위,2025,KIA,36,RF,82,2.23,-0.32,310,309,261,30,70,16,0,10,116,36,0,0,42,6,1,79,6,0,1,0.268,0.381,0.444,0.825,0.163,136.6,1.91
11163,박헌욱,1993년 04월 11일,우투우타,무학초-마산동중-용마고,12 NC 7라운드 68순위,2018,NC,25,RF,10,0.03,-0.12,23,23,22,1,6,2,0,1,11,3,1,0,1,0,0,5,1,0,0,0.273,0.304,0.5,0.804,0.129,91.8,-0.09
11163,박헌욱,1993년 04월 11일,우투우타,무학초-마산동중-용마고,12 NC 7라운드 68순위,2019,NC,26,RF,6,-0.12,0.05,9,9,9,0,1,1,0,0,2,1,0,0,0,0,0,5,1,0,0,0.111,0.111,0.222,0.333,-0.045,-37.6,-0.08
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2013,NC,24,SS,117,-0.24,-0.21,361,354,327,32,73,19,2,3,105,27,1,3,26,1,1,83,5,5,1,0.223,0.282,0.321,0.603,-0.056,57.1,-0.45
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2014,NC,25,SS,26,-0.09,0.0,16,16,16,3,3,0,0,1,6,2,0,1,0,0,0,7,0,0,0,0.188,0.188,0.375,0.563,0.037,26.0,-0.1
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2015,NC,26,SS,65,-0.52,-0.17,42,41,38,4,3,2,0,0,5,2,0,0,2,0,0,11,0,1,1,0.079,0.122,0.132,0.254,-0.077,-59.1,-0.68
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2017,NC,28,SS,4,0.06,0.15,7,7,7,2,2,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0.286,0.286,0.429,0.715,0.101,75.1,0.21
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2018,NC,29,SS,125,1.13,-0.02,458,457,420,52,119,21,4,11,181,42,4,3,33,2,0,92,8,1,2,0.283,0.337,0.431,0.768,0.122,86.3,1.11
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2019,NC,30,SS,110,2.31,0.74,390,383,348,51,92,23,2,13,158,43,0,1,31,2,2,80,7,6,3,0.264,0.326,0.454,0.78,0.131,106.5,3.06
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2020,NC,31,SS,132,3.66,0.54,484,480,427,70,117,22,3,20,205,82,0,4,49,5,3,106,8,3,0,0.274,0.356,0.48,0.836,0.156,115.8,4.2
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2021,NC,32,SS,107,3.04,-0.1,384,380,330,41,95,22,0,8,141,58,1,1,42,5,0,90,3,4,3,0.288,0.374,0.427,0.801,0.149,118.8,2.94
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2022,NC,33,3B,115,3.53,-0.57,451,445,396,50,111,24,0,15,180,75,2,0,45,2,3,105,11,3,5,0.28,0.353,0.455,0.808,0.145,123.7,2.96
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2023,롯데,34,SS,113,2.44,-0.04,390,386,334,43,86,26,1,4,126,51,7,2,45,3,1,84,3,4,4,0.257,0.347,0.377,0.724,0.125,103.2,2.39
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2024,롯데,35,SS,73,-0.17,-0.08,157,154,137,13,30,6,0,2,42,13,0,0,15,1,1,39,1,2,2,0.219,0.297,0.307,0.604,0.072,51.0,-0.25
11165,노진혁,1989년 07월 15일,우투좌타,대성초-광주동성중-광주동성고-성균관대,12 NC 특별 20순위,2025,롯데,36,DH,28,0.23,-0.39,69,69,63,11,17,1,2,1,25,5,0,0,5,1,0,20,0,0,0,0.27,0.333,0.397,0.73,0.123,98.6,-0.16
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2013,NC,23,LF,121,0.24,0.77,397,390,349,42,71,19,1,15,137,54,4,1,36,2,0,75,6,7,3,0.203,0.279,0.393,0.672,-0.045,66.0,1.01
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2014,NC,24,LF,101,0.71,-0.27,252,250,221,39,63,10,2,7,98,36,6,1,25,3,2,43,4,1,2,0.285,0.363,0.443,0.806,0.136,98.1,0.44
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2016,NC,26,LF,14,0.02,-0.09,47,47,41,4,11,0,0,1,14,9,0,1,5,1,0,9,0,0,0,0.268,0.362,0.341,0.703,0.114,84.7,-0.07
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2017,NC,27,LF,141,2.34,0.67,554,547,472,72,135,20,2,19,216,86,3,3,51,17,1,90,12,7,7,0.286,0.371,0.458,0.829,0.151,113.1,3.01
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2018,NC,28,LF,104,0.92,0.17,391,384,343,43,97,19,1,8,142,57,1,3,35,4,2,58,5,5,4,0.283,0.352,0.414,0.766,0.133,94.8,1.09
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2019,NC,29,RF,116,1.4,0.05,413,407,348,37,89,17,0,6,124,41,3,0,50,7,1,60,10,5,3,0.256,0.358,0.356,0.714,0.122,99.8,1.44
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2020,NC,30,RF,123,1.99,0.35,426,420,346,67,90,16,0,12,142,50,3,0,58,11,0,72,6,6,5,0.26,0.379,0.41,0.789,0.149,110.1,2.34
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2021,NC,31,RF,55,1.44,-0.14,171,170,133,25,35,3,0,8,62,26,2,0,29,5,1,24,4,1,3,0.263,0.406,0.466,0.872,0.179,143.5,1.3
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2022,NC,32,CF,82,0.54,0.12,280,277,238,30,54,5,1,5,76,22,2,1,31,8,1,44,3,2,1,0.227,0.335,0.319,0.654,0.105,89.0,0.66
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2023,NC,33,LF,96,2.33,-0.27,373,369,309,33,88,16,0,7,125,63,2,0,49,6,0,50,4,4,5,0.285,0.388,0.405,0.793,0.153,128.2,2.06
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2024,NC,34,LF,123,3.6,0.29,511,509,416,66,125,22,1,13,188,77,4,0,77,10,1,63,10,2,6,0.3,0.417,0.452,0.869,0.182,137.9,3.89
11172,권희동,1990년 12월 30일,우투우타,동천초-경주중-경주고-경남대,13 NC 9라운드 84순위,2025,NC,35,LF,136,2.62,0.13,456,448,358,56,88,24,0,6,130,39,5,5,77,11,0,80,10,8,2,0.246,0.393,0.363,0.756,0.154,124.8,2.76
11173,이명환,1985년 04월 26일,우투우타,율하초-성광중-대구고-한양대,08 KIA 육성선수,2013,NC,28,DH,5,-0.14,-0.04,9,9,9,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.111,0.111,0.111,0.222,-0.217,-79.1,-0.19
11175,박으뜸,1990년 06월 14일,우투좌타,서원초-세광중-세광고-경남대,13 NC 특별 21순위,2013,NC,23,RF,40,-0.18,0.2,31,30,27,6,5,1,0,0,6,2,1,0,3,1,1,8,0,0,0,0.185,0.29,0.222,0.512,-0.098,23.3,0.02
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2013,NC,22,LF,3,-0.18,-0.02,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,-0.301,-149.9,-0.2
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2014,NC,23,LF,6,0.17,0.1,5,5,4,1,2,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0.5,0.6,0.5,1.1,0.282,209.0,0.27
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2015,NC,24,LF,30,0.14,0.08,54,54,44,12,10,0,0,0,10,2,2,1,10,0,0,10,1,0,0,0.227,0.37,0.227,0.597,0.097,75.6,0.22
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2016,NC,25,LF,122,1.04,0.31,325,322,253,60,66,7,1,1,78,12,2,5,66,2,0,62,4,2,1,0.261,0.416,0.308,0.724,0.141,103.1,1.34
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2017,NC,26,LF,104,-0.22,0.02,144,142,124,19,31,2,1,0,35,8,2,2,15,1,0,27,3,2,2,0.25,0.331,0.282,0.613,0.079,60.2,-0.2
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2019,NC,28,RF,8,0.0,-0.15,19,19,16,0,4,0,0,0,4,1,0,0,2,0,0,2,0,0,1,0.25,0.316,0.25,0.566,0.066,56.7,-0.15
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2020,NC,29,RF,45,-0.13,0.14,75,75,65,8,14,1,0,1,18,5,0,0,10,0,0,9,3,0,0,0.215,0.32,0.277,0.597,0.082,61.5,0.01
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2021,NC,30,RF,13,-0.04,0.1,14,14,12,3,2,0,1,0,4,1,0,0,2,0,0,0,0,0,0,0.167,0.286,0.333,0.619,0.08,68.7,0.06
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2022,키움,31,LF,111,-0.11,-0.39,398,392,317,43,61,10,2,1,78,28,1,1,64,8,0,71,4,6,3,0.192,0.339,0.246,0.585,0.092,81.6,-0.5
11182,김준완,1991년 01월 20일,우투좌타,길동초-건대부중-장충고-고려대,13 NC 육성선수,2023,키움,32,LF,76,-0.36,0.11,225,219,189,25,42,7,0,0,49,14,0,0,26,1,0,57,2,6,3,0.222,0.315,0.259,0.574,0.077,66.0,-0.26
11186,서용주,1990년 06월 30일,우투우타,대해초-포철중-포철공고-동의대,13 KIA 육성선수,2013,KIA,23,LF,4,-0.02,-0.03,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.296,-145.7,-0.05
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2014,삼성,24,CF,119,1.24,0.64,373,354,310,65,92,11,4,1,114,31,36,8,37,6,0,45,4,19,1,0.297,0.381,0.368,0.749,0.125,90.2,1.88
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2015,삼성,25,CF,144,2.22,0.47,608,585,525,96,154,22,7,0,190,47,60,8,56,2,1,126,8,23,2,0.293,0.362,0.362,0.724,0.116,88.1,2.68
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2016,삼성,26,CF,141,2.08,0.74,641,617,564,109,169,26,12,4,231,61,52,15,49,3,2,87,6,22,3,0.3,0.357,0.41,0.767,0.131,90.9,2.82
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2017,삼성,27,CF,144,1.11,0.77,638,630,570,96,162,25,8,7,224,54,40,12,50,1,0,78,6,8,9,0.284,0.338,0.393,0.731,0.107,75.8,1.88
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2018,삼성,28,CF,144,2.53,0.48,649,641,576,114,172,30,10,9,249,68,36,10,56,3,0,99,9,8,6,0.299,0.36,0.432,0.792,0.14,94.1,3.0
11190,박해민,1990년 02월 24일,우투좌타,영중초-양천중-신일고-한양대,12 삼성 육성선수,2019,삼성,29,CF,144,1.01,1.15,581,569,506,64,121,16,7,5,166,44,24,7,58,2,0,82,4,12,3,0.239,0.318,0.328,0.646,0.095,76.5,2.17
